"order_id","payment_sequential","payment_type","payment_installments","payment_value"
"afd71840756746edd2c71bd69b2e904e",2,"credit_card",2,4.34
"50f1da608adf7f52978abb3906273dad",1,"credit_card",1,10.82
"dac20199c3b53e630f19bf3dc1744bba",1,"credit_card",1,16.24
"53286d8c8661db85d83d2ceac0f41c53",1,"credit_card",3,21.63
"6b4fe75bdf8d4a467678bc8f2132c06a",1,"credit_card",3,36.75
"130d27e7e69cabe35e3fa920f6b4664d",1,"credit_card",6,101.28
"f280a33d2c98180e655aaca0e9b48cfe",1,"mobile",1,63.82
"6e393ebbf62792edf010e66e135c7b7c",1,"credit_card",3,15.98
"777c67eab7c0712ccde8ffbb22715adb",1,"mobile",1,29.46
"d5af6d41c141d7f5e36c08e509167d01",1,"credit_card",5,16.6
"fb3579e233140aac61c80d50536941b4",1,"credit_card",3,18.33
"ad366003d331bb0eaa77c1efc5570657",1,"mobile",1,18.66
"e9e17d3f50c94ed095960540ab67270f",1,"credit_card",1,15.56
"0f286dcb49da58061b9ae488027e4033",2,"voucher",1,10
"23aee6ac2f5a0a3056aa62c615974c0c",1,"credit_card",2,303.71
"f15fc36c72600b6599d1bd11b1721a6f",1,"debit_card",1,26.14
"8ee92e454fa78d4960e68a1520891e9d",1,"credit_card",1,1.83
"e64e0f28c8abfe6f9a018e383c11c428",1,"mobile",1,20.72
"bd7ed28cedb8147c71f09e3ab23c369f",1,"credit_card",1,21.78
"dc96a12713fb7cbfd8feac4ab0b8f2a2",8,"voucher",1,6
"91e37208355ef2b54b5d8217ed81f365",1,"mobile",1,6.53
"61f7e7ef2c1d5d0d982e76485fd6bde1",1,"credit_card",10,79.77
"1daa6ab0e228948b72015ab51ea288f6",1,"credit_card",1,24.58
"6f4f0d429c1e1ad2cf84924fe07ffd71",1,"credit_card",7,15.14
"194a5d341c8262e8c0adbaade970ed2a",1,"credit_card",2,15.01
"03ecec245220b63fd7f68c1737ba99ba",2,"voucher",1,11.28
"eb14d693be5c40bf50f8dff9d85abc21",1,"credit_card",1,14.33
"710e2c5ff9a94d1abd06aee65f2ab524",1,"credit_card",1,37.47
"960191fcb6e80a09e5060e382e0046b8",1,"mobile",1,12.54
"c66d7d7161db3e10260d556577fc86ca",1,"credit_card",1,18.22
"2ffb45ec99d3fc4942ee973e41e630a9",1,"credit_card",1,17.59
"2eecff6c8b6593b3b109fa0524de56d1",1,"mobile",1,15.05
"bfd2cf5a993d1f386d0ba7fe0cfe6b7e",1,"mobile",1,17.62
"e64491110f2ae901a81c88667bdb2139",1,"mobile",1,19.43
"55090b3dd39aed5a2019b57cce6b174d",1,"mobile",1,25.02
"e631329d8cbc84d757e4c471509f4cf2",1,"credit_card",8,31.27
"2904d3ae0064e840ffb4798ba4a12ae3",1,"mobile",1,14.67
"5f244a6504c6895a4ab7c4cafe9b9a43",2,"voucher",1,1.79
"3f3e4083688c07129239450773e84282",1,"credit_card",1,15.36
"c6db4893805db548fa7965bcaf7e778f",1,"mobile",1,12.76
"3b54c56c2a6be822cfdd5a7eff24add0",1,"mobile",1,5.75
"1778390c079b0ec4b78c82d39b9d2e3e",1,"credit_card",2,21.77
"e2ecc8a06aa292e6cf6f88f2826dd141",1,"credit_card",1,12.76
"4507dd7dedf9adef4850d18ba67130ef",1,"credit_card",6,12.2
"40162ae5bb70d47120362293259bedb9",1,"credit_card",1,15.51
"7b73889e40574f23f35f71c026fb141c",1,"credit_card",2,37.91
"bb31ece4e45d4374e78389359b01f690",1,"credit_card",2,25.38
"4e204da6cc8b59dcfdc532fb5a9281f0",1,"credit_card",4,21.84
"75c838929fc9fdc534736298de895cf0",1,"credit_card",10,75.68
"14f1fe61fec0f60c84af122793ddf0f9",1,"credit_card",8,50.85
"3c224717f735680c865cdb827b6c81bd",1,"credit_card",1,9.74
"fbd0115d6ad4a47c2b80a49014956a0e",1,"mobile",1,15.6
"9c76544bc3be770f1d1577a923ca28c5",1,"credit_card",10,49.67
"e0c83ad159e2cd8db050164ca8b9b9b5",1,"credit_card",8,76.38
"480fff17578e0142778efc96128ffab3",1,"credit_card",9,19.25
"ea6180f0dae5d1e801939463789f2c3a",1,"credit_card",5,25.38
"d4bc55bf7aa33f5d5d8b6b53d1e2eb8f",1,"credit_card",1,15.35
"11609008a7e4bb0256bcfd643ebc6a7f",1,"credit_card",3,58.26
"15b9bbc3bfc272e14a8da450ed7867c2",1,"credit_card",2,16.5
"c5c3f8505307266d936b0127ad17be75",1,"credit_card",3,20.27
"d7dfe1042cd73f6cdd20a71ed7fef816",1,"credit_card",6,12.22
"9c9e615a6b717a5c6fd398ef41422f14",1,"mobile",1,10.78
"7ebc6754bb5e6f1cfafe6b2c9bb6df44",1,"credit_card",2,11.35
"ebc54f9d25f320184ed5cd3953e6a2cc",1,"credit_card",3,15.74
"ca3708e6c8014edc9292636d42479ee7",1,"credit_card",5,10.65
"fb30f702a40235635b55552094ce6f88",1,"mobile",1,39.9
"2914261304b677c941947ce10f6424ec",1,"mobile",1,43.03
"2330997bb48bfc161534281ecbda1739",1,"credit_card",6,13.67
"2484292effef815afca81d5c348d769b",1,"credit_card",10,52.03
"7ede9e815cd2aac7e60071e67117f176",1,"credit_card",10,25.7
"ca3bf4af04cea159087307d0826d5ddf",1,"credit_card",3,37.34
"a4d7798ee6134112ad2d8b3038c03cb1",1,"credit_card",1,26.29
"429db7656bb9bd2a1fc038fcbc4fa159",1,"mobile",1,42.38
"9827a7b79fe79be87d4d845fbe1e16e4",1,"mobile",1,6.28
"ac471bdf9aff56c1d79cc301b52ec72a",1,"credit_card",3,14.18
"528b9cd42ab9f06d9cbf1416835076da",1,"credit_card",1,16.5
"b31c7b160649d8f3ffac2298a94a38ec",1,"credit_card",1,12.54
"72e2c4bbd8ad5d2eec29b795d95afbe2",1,"credit_card",10,201.35
"fca0397489a3333e988ec1218efe40b6",1,"credit_card",10,22.32
"c3f2643fac2837e3768d0ce83771e322",1,"credit_card",4,9.64
"9a3966c23190dbdbaabed08e8429c006",1,"credit_card",5,808.55
"56142b6c34c40cccb3e3ee8308a4ae76",3,"voucher",1,1.83
"afcf3863fcb506587dd64998940c5785",1,"mobile",1,12.16
"71d27026352e4ce6f225aa02cd8bacc3",1,"credit_card",3,11.35
"0bfbb90a7081700d37f79af63c088655",1,"credit_card",3,6.82
"7482f12f16a862671e5e3951ef33d2c1",1,"mobile",1,8.56
"88981e5b92eb0fc6291a66ce7b892029",1,"credit_card",1,6.4
"2f64f730b534c45e97b887c36a0ea0fd",1,"mobile",1,59.8
"1c2ed37904500c8dfad13c54d3ed8043",1,"credit_card",3,140.41
"f3995b1ff5cd6d29f4abc7636a65b2d2",1,"credit_card",1,13.33
"9585516ea4b52ce53a27458526947e5b",1,"mobile",1,39.06
"7c7ebd74dd17f0b9acf62f5beed03aa1",1,"credit_card",1,7.54
"a3475ffe00b0ffdf1951a56d5a6b8102",1,"credit_card",10,140.44
"ea9a48e8b350731ae78378381394a086",1,"credit_card",6,54.25
"7644fb667bf3f79e4eb486a9e14bc9ec",1,"credit_card",1,13.63
"bbd8dc7205531e8a4cdaca3a70d1c0bb",1,"credit_card",1,21.9
"73463e8be682583840e9245a6ff6e689",1,"mobile",1,51
"9b34787245866523a491f855ebc4e8fe",1,"credit_card",4,68.01
"8ff63166365b5335a836e2e7be70eeea",1,"credit_card",1,12.82
"e55d0223c37b4e75982efffd10fcdd39",1,"mobile",1,7
"29692492693482bc3acf19d97fac69f8",1,"credit_card",12,28.57
"2144bbedc02742fe4e38f6ccf546961e",1,"credit_card",1,7.17
"d1f54c6a2a7015c5687439d6d4e971ba",1,"credit_card",1,18.59
"121359da115bccea4657956562bb3266",1,"credit_card",4,22.2
"8b5c910ccad3b27e2876ad9eb90bbb53",1,"mobile",1,18.56
"792fd20f4c1379e85e6bd7ea35240248",1,"credit_card",1,17.42
"0a499296998c5b2e877297984bdf657c",1,"credit_card",1,6.05
"5bc488a3de801a774218a89c00b5db30",1,"mobile",1,17.32
"2dea508202fbd39c677502defdef2d21",1,"credit_card",10,102.92
"9c8ffc9afe14108def96d0b1a3678eec",1,"credit_card",1,33.89
"7ffeebb0c29e0949512e4346b8b6e172",1,"credit_card",1,18.91
"55d80e98635154dd309f2cb107f5e205",1,"credit_card",2,14.49
"c0c079ac0cf555703f5980f134cf762f",1,"credit_card",1,33.91
"85d42749c9d00c658c40e73f8e4d667b",1,"credit_card",8,39.1
"3171f1efdad00e249ba4ba19af1726eb",1,"credit_card",7,29.86
"95c5d1b9ef8c0cfe5851a7e8130b66db",1,"credit_card",3,64.58
"2992972c3d2aff1e457a1b320c51e278",1,"credit_card",10,105.36
"d2b7e676fa9c3fde36377fc977f3c91b",1,"credit_card",1,11.05
"300b99fa4ea75136af2879d2bf751d57",1,"mobile",1,71.7
"882af1e2ad3e4b132d4b23c429843dc8",1,"credit_card",5,207.16
"abcc5ea8b9b32d146d24e625bd1d002e",1,"credit_card",1,6.46
"14f67483eeb4f3204bff15ecab4dbd45",1,"credit_card",1,9.14
"cf48dd7cb04dee070d71d4804cac6272",1,"credit_card",1,14.1
"f8033eab5248939afe7fa7feb4ac4866",3,"voucher",1,5
"2ddda59cefbe161601082d0beee3cf01",1,"credit_card",2,8.64
"0ba1123843391ede0901811438202c24",1,"credit_card",5,11.28
"f55227c04af301a96c2c22eb6973d8e8",1,"debit_card",1,8.6
"bbf4d375e40f5e365a316b81b16829b7",1,"credit_card",1,14.6
"be8b50c8a24a137dbed81d6c202e8d64",1,"credit_card",10,81.47
"eec3e31d916bb57832b96272c5c5ca9e",1,"credit_card",2,39.86
"f5c7fcc9933ae8861462ee79735d9993",1,"credit_card",1,117.81
"215f6b9ea07139e948fae84ee698ff46",1,"credit_card",1,12.86
"7856ac3dde097902ad5fc94c787045c5",1,"credit_card",1,0.29
"09581168b7c3d1c4480d4ba7a8437bdd",1,"credit_card",7,28.81
"6f69c7d5b18941f0e58ce99742b93694",1,"mobile",1,20.39
"d775e0b3f1085ff46d9c4c3d9b125e4c",1,"credit_card",10,42.4
"c2df33f3704734147110b6685185915a",1,"debit_card",1,10.02
"3716cd16bc2a97768309209eb4d4c6a7",1,"credit_card",2,28.4
"89a6888756b6a8bf9cf5c81f13deccdd",1,"credit_card",1,27.21
"f6ea3aa314ff40e6c72815ead97e2195",1,"credit_card",1,19.06
"8ee92f80d48a27d627bf77accdda8346",1,"credit_card",5,12.99
"3ca618a967a369a20ac5f2c4e00e151a",1,"credit_card",1,0.69
"a47bf2de96db0109440cc21208edcc4f",1,"credit_card",8,16.06
"b67f6518481ab5413b3ef3c6790bd80a",1,"mobile",1,18.56
"d6b35060d6baa125cae83779381704e2",1,"credit_card",2,39.63
"25f3c1b1bb343d4a5d3f63f418f02cda",1,"credit_card",3,15.8
"96fbf81fa0815632ed37610e1ab103b6",1,"credit_card",3,14.51
"f8327f59e5ec97d2240579e1dc6dfcdc",1,"mobile",1,6.75
"4a908627ddc9e257e5e9123ac4394e41",1,"credit_card",1,59.62
"8713b68a2b202b96d7de08d7e0b8f1a9",1,"credit_card",1,9.74
"3630513f30286ed696e4a2e36c79ae3c",1,"credit_card",5,21.15
"73d5294ae18f1a7bf585f09e68bff19b",1,"credit_card",1,11.81
"298ee4d77c0352fc41f432254afdf1d3",1,"mobile",1,9.14
"8e7d1676080ba7cfedefb6f056abf4cf",1,"mobile",1,56.02
"096577992f6aef252ccc5ae7da09be09",1,"mobile",1,8.47
"a7c661b33cd26dc2d0fb5dd1fd34982e",1,"credit_card",1,21.73
"638f79643fd5681c6e6c6ef1f1ab700d",1,"credit_card",2,39.62
"0e4ac54a7cda0d985d64f8cba6f963ba",1,"credit_card",5,41.29
"47c6cbb371cb3681d7d52cbb6ad3f94a",1,"credit_card",2,34.44
"920a775204d54696910a3056ff090942",1,"mobile",1,45.57
"98f5ba265609a7205ee3467ccfdd96c4",1,"credit_card",1,74.38
"effeb0c3ecae530d0470721524db864f",1,"credit_card",1,79.33
"c0d7ffda628810fb83a35a91d1a21887",1,"credit_card",4,45.49
"338d127554d67a15cb4e257742847056",1,"credit_card",3,228.12
"4fe48790875f264fd93c9009892c3e39",1,"credit_card",2,19.41
"40017beea749da112967b0049f098acb",1,"credit_card",3,14.83
"48deb2ad89d3685d28a6afd89dea6733",1,"mobile",1,21.6
"8274b22857199e6a1f3d6559c7151146",1,"credit_card",1,27.51
"899dd9d7844ca79134ec8e611f7b4ed1",1,"mobile",1,26.3
"9a0e3af5d24c8ff2a65b4fe715ca4618",1,"credit_card",4,8.71
"5dc1a8731fb465da89c147b358e409b8",1,"credit_card",3,27.07
"d5162716aed8b6a5ab095eb0a2940163",1,"credit_card",3,19.87
"6b47aeb5acd9b0fc45cfa4cda0b42c5f",1,"mobile",1,10.22
"ee02295dfa5d0519664c1dcd4a70e87f",1,"credit_card",3,17.55
"2c21824a21b2ab2474f6e330771fe766",1,"credit_card",3,55.02
"ad286e926f0a816e7b604bd0c9db8b1c",1,"mobile",1,36.76
"21577126c19bf11a0b91592e5844ba78",10,"voucher",1,1.87
"16973899e06db09cccd13b671d2d765d",1,"mobile",1,4.08
"4de290ecd73ccd938232cef65d1c2bcb",1,"mobile",1,22.97
"71a49be8a212eb4987b67078140a1434",1,"credit_card",1,15.31
"407cd3e518bb8939aa08c5727593a5e5",1,"credit_card",1,0.86
"84c9dee00eb814f6e8b46e6e780bd750",1,"voucher",1,28.42
"bb9e3fdfc33f7fe56fd38f6adacf760f",1,"credit_card",1,129.61
"af8b2f03e1bfa7e0b86ed73ac5653938",1,"credit_card",2,18.93
"3d218f39d04ff6b133d343aed4364de9",1,"credit_card",4,174.14
"00335b686d693c7d72deeb12f8e89227",1,"mobile",1,16.16
"058a48943f3034afea88ff56b960dfdb",1,"credit_card",5,12.42
"b2b7813f1cf4afc8e5728398618bbd7e",1,"credit_card",2,15.03
"0b8265df142be25383b96d66f4150f0b",1,"credit_card",1,6.71
"ee4d37f7666f4649a942fad1192bb2f4",1,"credit_card",9,53.4
"3d914e4ae3cf881174ce6e0d85d64e94",1,"credit_card",6,12.19
"4a2cfbf52ca16ac6eb7855b3a93ca4d9",1,"credit_card",1,17.74
"dcccbd535ac6be4884373971fe2cf444",1,"credit_card",3,27.31
"2aa83d9dae401c1373417afddd15fc5c",2,"voucher",1,64
"17c9fc03d3e268df0aa30810b0e74e9f",1,"credit_card",1,50.8
"b6446a611bb9c288f42fc87611d4d2b9",1,"credit_card",2,25.6
"1c19fe562ab8176385b8e5fb6566aea2",1,"credit_card",1,27.13
"d4b0a5abcc91e1b1300743ab94ab1fcf",1,"credit_card",1,20.87
"da33d249647f3e530bb7aa020a6cea69",1,"mobile",1,15.22
"75972b63025ce5a66717a161d49e07db",1,"mobile",1,25.74
"e6bcb00ca5426e9d00b50f8eeee367c7",1,"credit_card",4,22.89
"98432d028db538f876f9236a038d7c02",1,"credit_card",2,21.59
"1775d08d5bb17403e4aa021b892af4fd",1,"credit_card",1,6.94
"c57b77f1ada200812975fd3151e49752",1,"mobile",1,16.61
"ea3a35b74d6cd2751271c60d423563f1",1,"credit_card",6,114.8
"39dcfe88340a4cc89c897eb4b34f80dc",1,"credit_card",2,28.58
"3d5c1837eaa26ca8ccb6eb3eb6a6ee6b",1,"credit_card",1,7
"cad47dffa15e42fb1f1c09d6e5fec4aa",1,"credit_card",5,56.6
"0fa7d9bf5e4786e331c11c950cb4082d",1,"credit_card",6,12.53
"b68d69564a79dea4776afa33d1d2fcab",1,"credit_card",9,52.47
"0292fb46a5e22715459cb9a7b96e7aae",1,"mobile",1,16.49
"c429654419aacfe84ec52dd4c45f064d",1,"credit_card",5,21.11
"5b6509178158833cfd66adceba26fd4d",1,"credit_card",4,31.2
"0e0b2c3867ebecdb54f64e443e7f1921",1,"mobile",1,8.48
"b3ac86bf741341789a0603dc5f8b0ecd",1,"credit_card",15,80.94
"4aa0a4cc479d198113baae85bbb801c8",1,"credit_card",1,16.25
"7af6541803424eeecb9ec5148df1f74a",1,"credit_card",1,15.51
"3988b16758968e3d0683b0917f9e76bf",1,"credit_card",3,7.46
"7ac7aa6251f124754c968e2a83346b96",1,"mobile",1,22.9
"bd68fa144029a95327200fd368b4f4bb",1,"credit_card",2,93.68
"00169e31ef4b29deaae414f9a5e95929",1,"mobile",1,11.02
"fc3d87913825143fa41c48e40267c47a",1,"credit_card",3,29.79
"242efbf997dcc144609030002b91446e",2,"voucher",1,0.56
"ef61fdf80c9616f588668f63379461bf",1,"voucher",1,39.31
"da91ef7fcad23d653d582725ded9b667",1,"credit_card",3,6.22
"13de2b3aeb8d30a32011cb0017beaff8",1,"credit_card",1,18.74
"1b99f13e8fda59c0a43efdbe69e16c8c",1,"credit_card",6,31.23
"6f634fcca0b64bdf097263da788326b5",1,"credit_card",3,32.94
"b98b6a399680185770871d01209d3f7a",1,"mobile",1,25.34
"ed4d57b2d881e813cf0b801ab17987a0",1,"mobile",1,28.3
"a7cd6af6e0519313887b3c3a120f20ca",1,"credit_card",4,8.66
"c3708e02f3ae7cf8e715ce16e826e952",1,"credit_card",1,16.14
"55a8deb1ea82e104b019fa982402c685",1,"credit_card",1,9.67
"73f48668570ed56f695a820d9fad1642",1,"credit_card",1,18.99
"20fb36f0bfaf10e2d33e99f55369f927",1,"mobile",1,23.78
"8507049ba787aece6fadc233efdbb0b3",1,"mobile",1,13.21
"96b0216db4b7f5a35e9b0c7639de9f54",1,"credit_card",3,14.72
"23c4889b86a761e3cc76cecad70bff4f",1,"credit_card",2,16
"ea70e5a90428412625a4e4167b83a370",1,"credit_card",10,25.29
"d0a83a557633b44cd383dd6e539be7fa",1,"mobile",1,13.14
"519e8e134cd15d39544f56d9ff932d3e",1,"credit_card",1,10.24
"0e577169a545cf287894094d0146feba",1,"mobile",1,11
"c8023e0c57ff641ff4ddedebd343128b",1,"credit_card",2,32.65
"c7521177a460038dfb9802a58ea41c3d",1,"credit_card",4,16.74
"45e00abea326ffad82887cb48faf12b9",1,"credit_card",8,21.56
"26e2e254813a436cdd1ff0c0b0e01132",1,"debit_card",1,19.57
"4e233b40b72c7a074309dc423a0320e6",1,"mobile",1,22.75
"1c319576cde33909a59cb779cd50b2b1",1,"credit_card",10,26.8
"3d43bc2ad4b9542de008ed982b097a9f",1,"mobile",1,12.35
"fd85717bc49c767347b7b46317392d7d",1,"credit_card",1,7.14
"d80bc8900db383324d145cfb1c1aa854",1,"credit_card",3,65.17
"8073689e990d7df74e9c53a005260b54",1,"credit_card",1,6.55
"44623b600f074e7c76dc280274e437f8",1,"credit_card",1,8.82
"f90bee02f28c0067f1eaacdf188007b4",1,"credit_card",3,40.29
"e13f9d9f79f8325d4f77d26e7384e9fd",1,"mobile",1,11.8
"5be9f28716d41efdbdcc2a0d0907c71c",1,"credit_card",2,8.14
"dd71d407875ef4dd2c29c8eabd2bc56e",1,"credit_card",1,21.56
"c0a7132617f6d55916e28d0478296b2f",1,"mobile",1,20.7
"b8585b755e4a6d296c78133909d74022",1,"credit_card",1,7.35
"a8f412e6559ed350a64d8b9f2ecbcc84",1,"credit_card",8,70.39
"f283e9196449811a7967b7c5d2794418",1,"mobile",1,16.32
"02f2f6063eb01b5e6e29bda347635389",1,"mobile",1,11.28
"f95d91071966bc70023eae0e1750c1fc",1,"credit_card",1,0.24
"247d40d57494c99a2d2112878041d45e",1,"mobile",1,10.47
"7d440294c1e683b677deeaa736e7231d",1,"mobile",1,28.1
"b460e718be1fd4349fed54e71daebf34",1,"credit_card",2,15.28
"c8f50df8a3e4fc40685c137dd2253eac",1,"credit_card",3,37.12
"46e0714284d1eddaea3742d19ed0adf5",1,"credit_card",4,13.22
"7fd5673bbb6ae883ca5b930dd0150b80",1,"credit_card",2,38.05
"0f286dcb49da58061b9ae488027e4033",1,"credit_card",1,1.54
"b84ecc7b64445484f0775bf89f139fcf",1,"credit_card",1,23.99
"e3654d3f8136f013ad09af28b1585e24",1,"credit_card",2,21.06
"4f40407d8eaef9c3cd83ce9357826a6b",1,"mobile",1,14.01
"c4af7035333104ac0c5a20ffbe8884ee",1,"voucher",1,39.2
"24dcf58639c7253fdb1a060a4f875558",1,"mobile",1,19.89
"c1aee3898c27b4b86706a7a0259efd19",1,"mobile",1,79.16
"b08e2959017b58fc14b3db344f0748e9",1,"mobile",1,7.67
"da779b6680b82d9dc38f900be7380323",1,"credit_card",2,13.16
"4cb686f61b0dc1fccb62139434f14b44",1,"credit_card",7,40.6
"6fa03e78d9524fd63e7b9ab5618eff3c",1,"mobile",1,17.99
"3449aa90c200ac98335249ce9f0e3151",1,"mobile",1,12.67
"65693cc880b8cf8c5e24798b6e042e0f",1,"credit_card",1,12.02
"e611480872fef0bc9c499596a050c114",1,"credit_card",5,11.15
"ccfa13cff25aa5ad005e434ac68acaaa",1,"mobile",1,7.62
"4b23422a153d74fd8d5b29e7fd978a4e",1,"credit_card",1,13.13
"58cd1eb79e3ed5abe07691143092d982",1,"credit_card",1,5.13
"a3e5049813109c94cc49cc0883c80ee7",1,"mobile",1,13.17
"2e7e996efcdd5363fe2dc812bf804e58",1,"credit_card",2,10.57
"048f3e9b77a965f84a501a7f29076128",1,"credit_card",10,90.9
"3fd7b46e6db1b2d7094ad6a73685ccc5",1,"mobile",1,5.5
"012973f4cb6743d00d7e2644ddc8804c",1,"credit_card",1,6.66
"2e39f907d4dd92ec91f6a98ea094e68f",1,"credit_card",1,21.47
"e3c07c6d221a59d8d8ef6e9b3e0e3241",1,"mobile",1,3.48
"587c66847401b1ad23c2e9e6aa078b32",1,"credit_card",10,82.5
"355bd8313052b9af88c46a7be6d73003",3,"voucher",1,1.34
"61e5e014747f2bf650ff99a3d8578caa",1,"credit_card",1,4.19
"749b689efad761f8c94941fa3adfb702",1,"credit_card",1,10.17
"21cab9105bc6c133b002932a53bcfe85",2,"voucher",1,14.1
"71a3bbb7bb68719130815744e76b32e7",1,"credit_card",1,10.05
"18668c1a8328478efec728fc614c3b55",1,"credit_card",8,32.42
"709aa9888718ec2b9b285f55fbf0c528",1,"credit_card",5,13.94
"51c064ec2d79d398b30db3f8e1de8ec8",1,"mobile",1,7.73
"5f6499a6a16dcde4cd6fc183a2b26046",1,"voucher",1,11.67
"76a894b20c04c139a61ed9a8bf6af12d",1,"credit_card",1,15.81
"c282af09e5db227f93b1f3175aba57e6",1,"mobile",1,17.5
"f694a43692e80583d2b5b561d4af4488",1,"credit_card",1,3.2
"b2d779a12592e693ae93fcba3b3969be",1,"mobile",1,41.46
"7e3f9f89f31e57c84fe4ef9a5bb9bc1e",1,"credit_card",2,44.99
"0a31cb63d4483ffbef1d5503752a0b5d",1,"credit_card",2,9.22
"b9fc20a409064176b0795b768a6c6997",1,"mobile",1,9.83
"bfbf87cc2829df6adac299ab0cc012bc",1,"credit_card",3,50.36
"b57f8a0a6355eed6fb23aa237836403d",1,"credit_card",3,6.2
"1065903aa19adc7f920d47f2bcd0a5fe",1,"credit_card",4,10.51
"1b59079c85d79705ec843165565ddd43",1,"credit_card",3,31.71
"178358411049ad27f877b8964564528a",6,"voucher",1,2.4
"a8ad6062c04fe8e59731cf03daf951b0",1,"credit_card",4,19.7
"2ec89189369ca4f4e76799f715c1c6d1",1,"credit_card",2,17.56
"e9a38530c1e59ad3e44e59f1921f148f",1,"credit_card",3,7.5
"c6eb5dced200e49271f44b142658b6bb",1,"credit_card",2,8.39
"0778921b814304f85cb9188625e50625",1,"credit_card",1,29.29
"fac5aea2eb44617d8aab053d9172f29a",1,"credit_card",4,19.97
"fda462df0b5a0cf1f8316eabeb9525b5",1,"credit_card",10,79.09
"fe9dfb5a8e406ad9ebccdae758e0bdaa",1,"credit_card",3,12.4
"602a6242ac1fe2355d3e0ae1d53bf538",1,"voucher",1,22.76
"1308401e91987ef9e69d495e612e7919",1,"credit_card",10,47.18
"4093a63e6c3fa6b277e0fe4b6347ed49",1,"voucher",1,31.46
"800e1eb8758f73d800f1a4c6fbad186b",1,"credit_card",4,39.98
"06556f76bd21201c0deb015022757aa8",1,"credit_card",4,33.46
"cbf058b13eb4a539f5e5541617bafb1b",1,"credit_card",5,11.89
"582ecddc80251f58adb996143e81d6e0",1,"credit_card",3,52.92
"c6f44ba4b2b07a646635d107f3b88100",1,"mobile",1,16.11
"0e5012ed59f4c47c5f3431cd176be45e",1,"credit_card",8,17.56
"10ccb4dc0cc0d605b71afdcf4584128e",1,"credit_card",10,104.8
"cb303a906d3da8596487dc9de116fae8",1,"credit_card",1,4.64
"b82ba1f1f32eec47bc90651a5bb6dbbe",1,"credit_card",1,5.55
"19ed81a2cfda88a47b2d66b801fc22e8",1,"mobile",1,31.05
"6ef341a08828373038644f3749b9904e",1,"mobile",1,20.44
"16311a0494e6db86617bc4486d9f1e9e",1,"credit_card",1,20.12
"d4ca24b86fdfe3b7d4d13f19974a2bce",1,"credit_card",3,58.12
"a5cd6b7de7b48a41dbeb7bbb3fc5813f",1,"credit_card",3,29.38
"0220b52f0b019739726d80c64bd4bf08",1,"credit_card",4,8.02
"709b96657091eec897b90173afb0b84d",3,"voucher",1,5.98
"6ceabf34d230c31f161988dd2ff8fa92",2,"voucher",1,2.89
"c0ad22fb83f1019e8abbdf1d38ffe6aa",3,"voucher",1,10.23
"836cf5adc20e4279f9f34c4dd09c5668",1,"mobile",1,7.48
"6a7a8e304ef95be2494384f8d2557845",1,"mobile",1,56.64
"7e47c4ea5c29d23c9dee60dbd8474476",1,"credit_card",10,49.97
"3cf6fb1fae0029f5b4f01de4dc8d2fc9",1,"mobile",1,15.76
"077743f9ba8964fff85ace5b958e5284",1,"credit_card",10,27.58
"784d141a794f0e73cc3c9ed3b6efa3ec",1,"credit_card",2,29.66
"8edbc0b60816d6644dbe422dedc06681",1,"credit_card",1,57.03
"0b50495c5cfeda8c9d7abfe80aea74e4",1,"credit_card",5,11.44
"488470d4668abcf0aa20df845d584dc2",1,"credit_card",1,16.04
"b405825393f5c6c990926ccaf70d2fd9",1,"voucher",1,28.89
"e6fad28cb7f01e461467af959930ae8a",1,"credit_card",2,20.3
"982922a8af746de85725f937892b8a89",1,"credit_card",1,81.37
"ee24d42e740ce630fbea0d9870d78736",1,"credit_card",3,30.39
"5102eb8dd13b0cc9991a7686a229e96f",1,"voucher",1,7.19
"fb8c84f49d464b75f05a3de37923fc87",1,"credit_card",10,365.68
"41498083868bfdab3ed24190348d1929",1,"credit_card",2,38.5
"3a1557b1df85ed91c141834059fa9523",1,"credit_card",5,20.02
"dbda8a43cc60a915d11e2e4839ea10a4",1,"credit_card",1,21.76
"2e3889d3a9c61df9a9e1c64f566c6aea",1,"credit_card",2,30.45
"9ba51431194758a07b4d5a2164813d03",1,"credit_card",1,5.32
"09722e140e3e1e92b67fd75e2b14b6fb",1,"credit_card",3,100.34
"a739570c1cd11112aa1fc229a15155ac",1,"credit_card",10,40.85
"5433a0ef395e151f154279cd3fcde661",1,"credit_card",6,31.69
"20e7aeef769c8bce239b914e5cc7c48a",1,"credit_card",1,20.35
"25133adfabbfa91f52ed184519933c11",1,"mobile",1,8.2
"a9b929204be626d61a1d60d47e6b52bc",2,"voucher",1,7.25
"3f319eb09e31aa1ea2a4079bdd655c62",1,"credit_card",3,9.14
"c3d4a81d37e11f1aa71ee71185d71635",1,"credit_card",1,18.27
"eb6fb95e3c0248ad7f1e3b668ac3f8b8",1,"credit_card",4,68.91
"2b7f34e9b0b9eba10050d725278d8609",1,"mobile",1,14
"414643c3ed26cd6d93ac777a102a3ac0",2,"voucher",1,0.36
"20c452fc8f22663c6a11508ec8ca0726",1,"credit_card",4,40.85
"2259c28617dcf9c2ed34e78bb3dfb562",1,"credit_card",5,14.27
"52f4d206be495fdbcc211af8b9c1d8ba",2,"voucher",1,20
"e12fe57998130b5374d8c1a89d367c04",1,"credit_card",5,50
